dataset,cohort,model,mode,condition,item_id,item_name,n,evaluated_n,mae,mean_bias,mean_confidence,evidence_rate,reasoning_rate,high_conf_error_rate,predicted_positive_rate,score9_n
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,3,自杀,24,24,0.4166666666666667,0.4166666666666667,0.9416666666666665,1.0,1.0,0.16666666666666666,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,4,入睡困难,24,24,0.4166666666666667,0.16666666666666666,0.9208333333333333,1.0,1.0,0.25,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,5,睡眠不深,24,24,0.3333333333333333,-0.25,0.8833333333333333,1.0,1.0,0.16666666666666666,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,6,早醒,24,24,0.4583333333333333,-0.125,0.8791666666666668,1.0,1.0,0.20833333333333334,0.375,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,7,工作和兴趣,24,24,0.625,-0.041666666666666664,0.8833333333333333,1.0,1.0,0.3333333333333333,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,8,迟滞,24,24,0.6666666666666666,0.16666666666666666,0.8250000000000001,0.7916666666666666,1.0,0.0,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,9,激越,24,24,0.7083333333333334,0.20833333333333334,0.8375,0.9583333333333334,1.0,0.125,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,10,精神性焦虑,24,24,0.5416666666666666,-0.2916666666666667,0.8729166666666667,1.0,1.0,0.25,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,11,躯体性焦虑,24,24,0.5833333333333334,-0.3333333333333333,0.8791666666666668,1.0,1.0,0.3333333333333333,0.875,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,12,胃肠道症状,24,24,0.125,0.041666666666666664,0.9,1.0,1.0,0.041666666666666664,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,13,全身症状,24,24,0.3333333333333333,0.0,0.8875000000000001,1.0,1.0,0.16666666666666666,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,14,性症状,24,16,0.1875,2.3636363636363638,0.8875000000000001,0.875,1.0,0.2916666666666667,0.375,8
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,15,疑病,24,24,0.3333333333333333,-0.16666666666666666,0.8791666666666668,0.9583333333333334,1.0,0.125,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,16,体重减轻,24,24,0.2916666666666667,0.125,0.9354166666666667,1.0,1.0,0.08333333333333333,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C03,17,自知力,24,24,0.25,0.0,0.9145833333333333,1.0,1.0,0.16666666666666666,0.25,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,1,抑郁情绪,24,24,0.5833333333333334,-0.25,0.90625,1.0,1.0,0.4583333333333333,0.75,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,2,有罪感,24,24,0.625,-0.375,0.8804166666666666,1.0,1.0,0.08333333333333333,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,3,自杀,24,24,0.5416666666666666,0.5416666666666666,0.9416666666666665,1.0,1.0,0.125,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,4,入睡困难,23,23,0.30434782608695654,0.043478260869565216,0.9304347826086956,1.0,1.0,0.2608695652173913,0.43478260869565216,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,4,入睡困难（初段失眠）,1,1,0.0,0.0,0.95,1.0,1.0,0.0,0.0,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,5,睡眠不深,23,23,0.391304347826087,-0.21739130434782608,0.9021739130434783,1.0,1.0,0.2608695652173913,0.5652173913043478,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,5,睡眠不深（中段失眠）,1,1,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,6,早醒,23,23,0.5217391304347826,-0.17391304347826086,0.9,1.0,1.0,0.2608695652173913,0.34782608695652173,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,6,早醒（末段失眠）,1,1,1.0,-1.0,0.9,1.0,1.0,1.0,0.0,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,7,工作和兴趣,24,24,0.625,-0.041666666666666664,0.8791666666666668,1.0,1.0,0.2916666666666667,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,8,迟滞,24,24,0.5833333333333334,0.0,0.8145833333333333,0.7083333333333334,1.0,0.041666666666666664,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,9,激越,24,24,0.75,0.16666666666666666,0.8291666666666666,0.9166666666666666,1.0,0.125,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,10,精神性焦虑,24,24,0.5833333333333334,-0.25,0.875,1.0,1.0,0.20833333333333334,0.75,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,11,躯体性焦虑,24,24,0.5833333333333334,-0.3333333333333333,0.8720833333333333,1.0,1.0,0.25,0.875,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,12,胃肠道症状,24,24,0.08333333333333333,0.08333333333333333,0.9049999999999999,1.0,1.0,0.0,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,13,全身症状,24,24,0.3333333333333333,0.0,0.8895833333333334,1.0,1.0,0.08333333333333333,0.75,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,14,性症状,24,18,0.2222222222222222,1.5909090909090908,0.88125,0.875,1.0,0.20833333333333334,0.4166666666666667,6
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,15,疑病,24,24,0.25,-0.16666666666666666,0.87,0.9583333333333334,1.0,0.041666666666666664,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,16,体重减轻,24,24,0.375,0.20833333333333334,0.9125,0.9583333333333334,1.0,0.08333333333333333,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C04,17,自知力,24,24,0.2916666666666667,0.041666666666666664,0.90625,1.0,1.0,0.16666666666666666,0.25,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,1,抑郁情绪,24,24,0.5833333333333334,0.08333333333333333,0.8854166666666666,1.0,1.0,0.2916666666666667,0.75,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,2,有罪感,24,24,0.6666666666666666,-0.5,0.90625,0.875,1.0,0.25,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,3,自杀,24,24,0.4583333333333333,0.4583333333333333,0.9395833333333333,1.0,1.0,0.20833333333333334,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,4,入睡困难,24,24,0.375,0.125,0.90625,1.0,1.0,0.125,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,5,睡眠不深,24,24,0.3333333333333333,-0.16666666666666666,0.8770833333333333,0.9166666666666666,1.0,0.20833333333333334,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,6,早醒,24,24,0.4583333333333333,-0.041666666666666664,0.875,0.9583333333333334,1.0,0.16666666666666666,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,7,工作和兴趣,24,24,0.5833333333333334,0.08333333333333333,0.8770833333333333,1.0,1.0,0.25,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,8,迟滞,24,24,0.6666666666666666,0.16666666666666666,0.8291666666666666,0.7916666666666666,1.0,0.125,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,9,激越,24,24,0.5416666666666666,0.041666666666666664,0.8229166666666666,0.75,1.0,0.08333333333333333,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,10,精神性焦虑,24,24,0.5833333333333334,-0.08333333333333333,0.8562500000000001,0.9166666666666666,1.0,0.125,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,11,躯体性焦虑,24,24,0.5,-0.16666666666666666,0.88125,1.0,1.0,0.2916666666666667,0.875,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,12,胃肠道症状,24,24,0.25,0.08333333333333333,0.9020833333333332,1.0,1.0,0.16666666666666666,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,13,全身症状,24,24,0.4166666666666667,0.0,0.9104166666666665,1.0,1.0,0.25,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,14,性症状,24,17,0.29411764705882354,1.8636363636363635,0.9208333333333334,0.75,1.0,0.375,0.4166666666666667,7
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,15,疑病,24,24,0.4166666666666667,-0.25,0.8854166666666666,0.9166666666666666,1.0,0.16666666666666666,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,16,体重减轻,24,24,0.25,0.25,0.9375,0.9583333333333334,1.0,0.08333333333333333,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C07,17,自知力,24,24,0.25,0.08333333333333333,0.9249999999999999,1.0,1.0,0.125,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,1,抑郁情绪,24,24,0.625,0.125,0.8791666666666668,1.0,1.0,0.4166666666666667,0.8333333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,2,有罪感,24,24,0.7083333333333334,-0.5416666666666666,0.9249999999999999,1.0,1.0,0.3333333333333333,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,3,自杀,24,24,0.2916666666666667,0.2916666666666667,0.9345833333333333,0.9583333333333334,1.0,0.041666666666666664,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,4,入睡困难,24,24,0.3333333333333333,0.08333333333333333,0.9083333333333333,1.0,1.0,0.16666666666666666,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,5,睡眠不深,24,24,0.4583333333333333,-0.20833333333333334,0.8854166666666666,0.9166666666666666,1.0,0.20833333333333334,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,6,早醒,24,24,0.625,-0.125,0.8833333333333333,0.9166666666666666,1.0,0.2916666666666667,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,7,工作和兴趣,24,24,0.6666666666666666,0.3333333333333333,0.8854166666666666,1.0,1.0,0.2916666666666667,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,8,迟滞,24,24,0.625,0.125,0.81875,0.7916666666666666,1.0,0.20833333333333334,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,9,激越,24,24,0.875,0.125,0.8354166666666667,0.7083333333333334,1.0,0.08333333333333333,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,10,精神性焦虑,24,24,0.625,0.20833333333333334,0.8708333333333332,1.0,1.0,0.20833333333333334,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,11,躯体性焦虑,24,24,0.5833333333333334,-0.08333333333333333,0.8979166666666667,1.0,1.0,0.4583333333333333,0.875,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,12,胃肠道症状,24,24,0.041666666666666664,0.041666666666666664,0.9125,1.0,1.0,0.041666666666666664,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,13,全身症状,24,24,0.3333333333333333,-0.08333333333333333,0.9083333333333333,1.0,1.0,0.16666666666666666,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,14,性症状,24,19,0.2631578947368421,1.0454545454545454,0.9083333333333333,0.875,1.0,0.25,0.375,5
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,15,疑病,24,24,0.2916666666666667,0.041666666666666664,0.8979166666666667,0.9583333333333334,1.0,0.16666666666666666,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,16,体重减轻,24,24,0.20833333333333334,0.125,0.9395833333333333,0.9583333333333334,1.0,0.125,0.20833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C08,17,自知力,24,24,0.4166666666666667,0.25,0.9354166666666667,1.0,1.0,0.25,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,1,抑郁情绪,24,24,0.5,-0.25,0.8937499999999999,1.0,1.0,0.3333333333333333,0.75,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,2,有罪感,24,24,0.6666666666666666,-0.5,0.8875000000000001,1.0,1.0,0.20833333333333334,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,3,自杀,24,24,0.4166666666666667,0.4166666666666667,0.9291666666666667,1.0,1.0,0.08333333333333333,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,4,入睡困难,24,24,0.25,0.08333333333333333,0.9166666666666666,1.0,1.0,0.125,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,5,睡眠不深,24,24,0.4166666666666667,-0.16666666666666666,0.8875000000000001,1.0,1.0,0.16666666666666666,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,6,早醒,24,24,0.4166666666666667,-0.16666666666666666,0.8875000000000001,1.0,1.0,0.25,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,7,工作和兴趣,24,24,0.7083333333333334,0.041666666666666664,0.875,1.0,1.0,0.2916666666666667,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,8,迟滞,24,24,0.5833333333333334,-0.08333333333333333,0.8166666666666668,0.625,1.0,0.0,0.375,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,9,激越,24,24,0.8333333333333334,0.08333333333333333,0.8333333333333334,0.9583333333333334,1.0,0.08333333333333333,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,10,精神性焦虑,24,24,0.5416666666666666,-0.2916666666666667,0.8708333333333332,1.0,1.0,0.16666666666666666,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,11,躯体性焦虑,24,24,0.5833333333333334,-0.25,0.8624999999999999,1.0,1.0,0.16666666666666666,0.875,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,12,胃肠道症状,24,24,0.125,0.041666666666666664,0.9020833333333332,1.0,1.0,0.0,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,13,全身症状,24,24,0.25,0.08333333333333333,0.86875,1.0,1.0,0.08333333333333333,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,14,性症状,24,20,0.2,0.7727272727272727,0.8854166666666666,0.875,1.0,0.16666666666666666,0.4166666666666667,4
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,15,疑病,24,24,0.2916666666666667,-0.2916666666666667,0.8791666666666668,0.9583333333333334,1.0,0.08333333333333333,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,16,体重减轻,24,24,0.20833333333333334,0.125,0.9187500000000001,1.0,1.0,0.041666666666666664,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C11,17,自知力,24,24,0.25,0.0,0.9041666666666667,1.0,1.0,0.125,0.25,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,1,抑郁情绪,24,24,0.5,-0.3333333333333333,0.8833333333333333,1.0,1.0,0.20833333333333334,0.75,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,2,有罪感,24,24,0.7083333333333334,-0.375,0.8741666666666666,1.0,1.0,0.25,0.625,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,3,自杀,24,24,0.375,0.375,0.9195833333333333,1.0,1.0,0.125,0.375,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,4,入睡困难,23,23,0.30434782608695654,0.13043478260869565,0.8978260869565217,1.0,1.0,0.08695652173913043,0.43478260869565216,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,4,入睡困难（初段失眠）,1,1,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,5,睡眠不深,23,23,0.43478260869565216,-0.2608695652173913,0.8521739130434783,1.0,1.0,0.043478260869565216,0.5217391304347826,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,5,睡眠不深（中段失眠）,1,1,2.0,-2.0,0.9,1.0,1.0,1.0,0.0,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,6,早醒,23,23,0.4782608695652174,-0.043478260869565216,0.8569565217391305,1.0,1.0,0.13043478260869565,0.43478260869565216,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,6,早醒（末段失眠）,1,1,2.0,-2.0,0.9,1.0,1.0,1.0,0.0,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,7,工作和兴趣,24,24,0.75,-0.08333333333333333,0.8470833333333333,1.0,1.0,0.08333333333333333,0.8333333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,8,迟滞,24,24,0.5416666666666666,0.041666666666666664,0.7875,0.6666666666666666,1.0,0.041666666666666664,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,9,激越,24,24,0.7083333333333334,0.041666666666666664,0.8041666666666667,0.9166666666666666,1.0,0.041666666666666664,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,10,精神性焦虑,24,24,0.6666666666666666,-0.4166666666666667,0.8491666666666666,1.0,1.0,0.20833333333333334,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,11,躯体性焦虑,24,24,0.6666666666666666,-0.3333333333333333,0.85,1.0,1.0,0.16666666666666666,0.875,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,12,胃肠道症状,24,24,0.08333333333333333,0.0,0.8916666666666666,1.0,1.0,0.0,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,13,全身症状,24,24,0.3333333333333333,0.0,0.8679166666666666,1.0,1.0,0.08333333333333333,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,14,性症状,24,19,0.21052631578947367,1.1818181818181819,0.8633333333333333,0.875,1.0,0.16666666666666666,0.4166666666666667,5
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,15,疑病,24,24,0.2916666666666667,-0.2916666666666667,0.8424999999999999,0.9583333333333334,1.0,0.041666666666666664,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,16,体重减轻,24,24,0.3333333333333333,0.16666666666666666,0.8875000000000001,0.9583333333333334,1.0,0.0,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C12,17,自知力,24,24,0.16666666666666666,0.0,0.8833333333333333,1.0,1.0,0.08333333333333333,0.25,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,1,抑郁情绪,24,24,0.625,-0.041666666666666664,0.8916666666666666,1.0,1.0,0.375,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,2,有罪感,24,24,0.625,-0.2916666666666667,0.8958333333333334,1.0,1.0,0.20833333333333334,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,3,自杀,24,24,0.2916666666666667,0.2916666666666667,0.945,1.0,1.0,0.125,0.375,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,4,入睡困难,24,24,0.25,0.08333333333333333,0.9354166666666667,1.0,1.0,0.20833333333333334,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,5,睡眠不深,24,24,0.375,-0.20833333333333334,0.9020833333333332,1.0,1.0,0.25,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,6,早醒,24,24,0.3333333333333333,-0.16666666666666666,0.9187500000000001,1.0,1.0,0.20833333333333334,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,7,工作和兴趣,24,24,0.875,0.4583333333333333,0.8937499999999999,1.0,1.0,0.375,0.8333333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,8,迟滞,24,24,0.7083333333333334,0.20833333333333334,0.8208333333333333,0.9166666666666666,1.0,0.041666666666666664,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,9,激越,24,24,0.9166666666666666,0.0,0.8395833333333332,0.875,1.0,0.16666666666666666,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,10,精神性焦虑,24,24,0.5416666666666666,-0.125,0.8875000000000001,1.0,1.0,0.25,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,11,躯体性焦虑,24,24,0.6666666666666666,-0.16666666666666666,0.8958333333333334,1.0,1.0,0.4166666666666667,0.875,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,12,胃肠道症状,24,24,0.125,0.125,0.9291666666666667,1.0,1.0,0.041666666666666664,0.5,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,13,全身症状,24,24,0.2916666666666667,-0.041666666666666664,0.9,1.0,1.0,0.16666666666666666,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,14,性症状,24,22,0.2727272727272727,0.18181818181818182,0.9208333333333334,0.9166666666666666,1.0,0.16666666666666666,0.5,2
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,15,疑病,24,24,0.4166666666666667,0.08333333333333333,0.8770833333333333,0.9583333333333334,1.0,0.16666666666666666,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,16,体重减轻,24,24,0.16666666666666666,0.16666666666666666,0.9333333333333332,1.0,1.0,0.08333333333333333,0.25,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C15,17,自知力,24,24,0.25,0.0,0.9116666666666666,0.9583333333333334,1.0,0.125,0.25,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,1,抑郁情绪,24,24,0.5833333333333334,-0.16666666666666666,0.8979166666666667,1.0,1.0,0.4166666666666667,0.75,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,2,有罪感,24,24,0.5833333333333334,-0.25,0.9229166666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,3,自杀,24,24,0.2916666666666667,0.2916666666666667,0.9304166666666666,1.0,1.0,0.08333333333333333,0.375,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,4,入睡困难,21,21,0.2857142857142857,0.09523809523809523,0.9333333333333332,1.0,1.0,0.19047619047619047,0.47619047619047616,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,4,入睡困难（初段失眠）,3,3,0.0,0.0,0.9,1.0,1.0,0.0,0.0,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,5,睡眠不深,21,21,0.47619047619047616,-0.2857142857142857,0.9095238095238096,1.0,1.0,0.14285714285714285,0.5238095238095238,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,5,睡眠不深（中段失眠）,3,3,0.6666666666666666,0.0,0.8833333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,6,早醒,21,21,0.42857142857142855,-0.047619047619047616,0.9142857142857143,1.0,1.0,0.23809523809523808,0.38095238095238093,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,6,早醒（末段失眠）,3,3,0.3333333333333333,-0.3333333333333333,0.9,1.0,1.0,0.0,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,C16,7,工作和兴趣,24,24,0.7916666666666666,0.375,0.9020833333333332,1.0,1.0,0.3333333333333333,0.8333333333333334,0
