condition_id,inner_mean_mae,inner_se,inner_valid_fold_n,scale,cohort,model,thinking_mode,item_id,item_name,repeat,fold,outer_train_subject_n,outer_validation_subject_n
16,0.6833333333333333,0.03974746672570607,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,10,精神性焦虑,0,0,79,20
3,0.7091666666666667,0.031052151473144517,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
4,0.6941666666666666,0.0827122690079558,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
7,0.6675,0.11993487816310983,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
8,0.6416666666666667,0.08079466429027214,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
11,0.6566666666666666,0.060704772830844564,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
12,0.7191666666666666,0.058963854276252246,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
15,0.5791666666666667,0.06568284487681018,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
16,0.5658333333333333,0.11472642580407434,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,11,躯体性焦虑,0,0,79,20
3,0.11333333333333333,0.022950732256534018,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
4,0.13833333333333334,0.022722663674059965,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
7,0.1525,0.03820176697484031,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
8,0.24333333333333335,0.07900861415764177,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
11,0.18916666666666665,0.033504767488291044,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
12,0.17583333333333334,0.040897059117306275,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
15,0.1275,0.02942150573984955,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
16,0.18,0.061694813396265334,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,12,胃肠道症状,0,0,79,20
3,0.3408333333333333,0.04076950794132518,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
4,0.46749999999999997,0.092921337700229,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
7,0.3675,0.09173671565954386,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
8,0.41583333333333333,0.05567452539337697,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
11,0.3775,0.06064754735354102,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
12,0.4408333333333333,0.10121998869349427,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
15,0.4408333333333333,0.06320985770519588,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
16,0.48083333333333333,0.05730643748984731,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,13,全身症状,0,0,79,20
3,0.3138095238095238,0.06935236525810366,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
4,0.34,0.132664991614216,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
7,0.4904761904761904,0.06459361888690732,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
8,0.5250793650793651,0.11188663592928191,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
11,0.2948051948051948,0.06855617697369146,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
12,0.46777777777777774,0.1248010762853242,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
15,0.3393939393939394,0.07675106146614509,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
16,0.44333333333333336,0.11595374461709045,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,14,性症状,0,0,79,20
3,0.49416666666666664,0.050853821007974524,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
4,0.5441666666666667,0.053741924457954095,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
7,0.5591666666666667,0.07455190212939647,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
8,0.53,0.08316023689239947,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
11,0.43166666666666664,0.06600715449437616,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
12,0.495,0.0633196257095697,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
15,0.4833333333333333,0.04991311896129557,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
16,0.5233333333333333,0.08807943069247842,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,15,疑病,0,0,79,20
3,0.26666666666666666,0.06468406123441675,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
4,0.3175,0.036784847423905406,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
7,0.36916666666666664,0.058252920766067834,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
8,0.32916666666666666,0.04991311896129558,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
11,0.22833333333333333,0.043007589769455554,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
12,0.26749999999999996,0.049149008128343746,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
15,0.21666666666666665,0.0352323635943495,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
16,0.30416666666666664,0.014129854131510971,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,16,体重减轻,0,0,79,20
3,0.23916666666666667,0.03517318265067547,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
4,0.23833333333333334,0.05308863134210353,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
7,0.265,0.04911720676097125,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
8,0.3283333333333333,0.08639581072662673,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
11,0.215,0.014469796128487781,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
12,0.17666666666666667,0.03590593420468421,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
15,0.3775,0.07760074097584377,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
16,0.31416666666666665,0.061259919831630344,5,HAMD-17,PDCH标签99人,Kimi-K2.6,思考,17,自知力,0,0,79,20
3,0.7616666666666667,0.07709346780225793,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
4,0.8241666666666667,0.08450632783670371,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
7,0.7883333333333333,0.0762784555282668,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
8,0.7241666666666667,0.10528070942854524,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
11,0.7108333333333333,0.07463568925863225,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
12,0.7483333333333333,0.08086554341072043,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
15,0.825,0.1034559084827928,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
16,0.9516666666666665,0.06489307444643927,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,1,抑郁情绪,0,0,79,20
3,0.47833333333333333,0.08069145624606802,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
4,0.49083333333333334,0.10157953916895752,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
7,0.5916666666666667,0.08191501354723958,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
8,0.5525,0.12539936203984453,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
11,0.5033333333333333,0.07896245591700175,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
12,0.5658333333333333,0.11126950515652424,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
15,0.5041666666666667,0.08395600699837452,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
16,0.5275000000000001,0.10741275529470416,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,2,有罪感,0,0,79,20
3,0.7474999999999999,0.1578864307025781,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
4,0.7533333333333333,0.19354334857539737,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
7,1.0175,0.21230137776283978,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
8,0.8316666666666667,0.220741333037361,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
11,0.7566666666666666,0.17675508793557007,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
12,0.7716666666666667,0.1565436130213487,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
15,0.77,0.17187386363260704,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
16,0.7041666666666667,0.2221853267982484,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,3,自杀,0,0,79,20
3,0.39333333333333337,0.03883279684894086,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
4,0.44416666666666665,0.04260607677054738,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
7,0.5066666666666666,0.020858318351306374,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
8,0.4708333333333333,0.057659802096241865,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
11,0.43083333333333335,0.03174879700258123,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
12,0.43,0.059765165439409594,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
15,0.40499999999999997,0.031274990007992005,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
16,0.44416666666666665,0.037744572825477544,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,4,入睡困难,0,0,79,20
3,0.5066666666666666,0.04008671156935231,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
4,0.5700000000000001,0.0528263665227886,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
7,0.5325,0.020766559657295184,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
8,0.5441666666666667,0.05374192445795409,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
11,0.52,0.05598548919139672,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
12,0.5825,0.023584952830141507,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
15,0.5700000000000001,0.0402336923485777,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
16,0.5833333333333333,0.04468252206151503,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,5,睡眠不深,0,0,79,20
3,0.3675,0.03152380053229623,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
4,0.48083333333333333,0.036481540233079215,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
7,0.41833333333333333,0.0436327794719113,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
8,0.4691666666666666,0.09888791354075806,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
11,0.40499999999999997,0.014031215200402278,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
12,0.41916666666666663,0.06976647555317031,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
15,0.38083333333333336,0.05432029495910754,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
16,0.41916666666666663,0.06690841584667143,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,6,早醒,0,0,79,20
3,0.5933333333333334,0.11787027945066465,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
4,0.67,0.1230853362509117,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
7,0.7966666666666666,0.12753948190440653,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
8,0.8608333333333335,0.11418947460738714,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
11,0.5675,0.10432820807432666,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
12,0.63,0.12415967541839015,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
15,0.77,0.11460530092452094,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
16,0.8558333333333333,0.1588620558150302,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,7,工作和活动,0,0,79,20
3,0.445,0.06943972206165575,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
4,0.5841666666666667,0.07377941974411141,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
7,0.7833333333333333,0.07441904624788229,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
8,0.7741666666666667,0.08933006834829531,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
11,0.5075000000000001,0.05499999999999999,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
12,0.545,0.03414125070936916,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
15,0.6558333333333334,0.06584915421712803,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
16,0.6933333333333334,0.08436445407344914,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,8,迟滞,0,0,79,20
3,0.5183333333333333,0.08368260140422128,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
4,0.5191666666666667,0.11593221199381032,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
7,0.6333333333333333,0.044972985718589376,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
8,0.635,0.13814620877895997,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
11,0.52,0.0968729838499878,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
12,0.5441666666666667,0.09352844190108399,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
15,0.6075,0.1286710923245777,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
16,0.6833333333333333,0.16183088738282042,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,9,激越,0,0,79,20
3,0.6483333333333333,0.06289596789761469,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
4,0.645,0.04340938838546334,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
7,0.71,0.06341825446982911,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
8,0.7375,0.08926785535678562,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
11,0.545,0.10266754599190535,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
12,0.5191666666666667,0.04595816334208513,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
15,0.5983333333333334,0.07910743398133395,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
16,0.5833333333333333,0.07933096985274904,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,10,精神性焦虑,0,0,79,20
3,0.6325000000000001,0.04653627617246572,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
4,0.6583333333333333,0.04197800349918726,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
7,0.7233333333333334,0.040922521644905736,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
8,0.735,0.02915475947422651,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
11,0.6208333333333333,0.06159060624622701,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
12,0.6325000000000001,0.05055937104039171,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
15,0.6108333333333333,0.09237980178468547,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
16,0.6341666666666667,0.06831808773019858,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,11,躯体性焦虑,0,0,79,20
3,0.12583333333333332,0.033860416089850076,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
4,0.1375,0.041457809879442496,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
7,0.2633333333333333,0.09309866331538338,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
8,0.21333333333333332,0.053916087065406036,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
11,0.15,0.06434768838116875,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
12,0.1875,0.0625,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
15,0.175,0.08705242673240074,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
16,0.1875,0.07126096406869611,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,12,胃肠道症状,0,0,79,20
3,0.33999999999999997,0.07939222254100209,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
4,0.355,0.04340938838546335,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
7,0.48083333333333333,0.0637595308779619,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
8,0.35333333333333333,0.06614903207488712,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
11,0.3025,0.10468703358105051,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
12,0.29083333333333333,0.05401260141032935,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
15,0.40499999999999997,0.031274990007992005,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
16,0.36666666666666664,0.044972985718589376,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,13,全身症状,0,0,79,20
3,0.2847691197691197,0.09067457583306585,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
4,0.2571428571428572,0.0809383741383731,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
7,0.22525252525252526,0.0800405468107375,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
8,0.34484848484848485,0.07710558274681176,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
11,0.2797691197691198,0.06630461146805106,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
12,0.27088023088023083,0.07779502227666324,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
15,0.3061538461538461,0.06877628599156034,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
16,0.2577777777777778,0.06888888888888889,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,14,性症状,0,0,79,20
3,0.43916666666666665,0.08464181065591111,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
4,0.4033333333333333,0.04836565011566692,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
7,0.4025,0.09256754290786808,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
8,0.47750000000000004,0.08545832317568605,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
11,0.45166666666666666,0.09419431747427466,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
12,0.41500000000000004,0.09248310656546957,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
15,0.42833333333333334,0.07310570733153769,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
16,0.37916666666666665,0.04289845892077917,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,15,疑病,0,0,79,20
3,0.21749999999999997,0.08773183572683294,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
4,0.24083333333333332,0.08723571197877876,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
7,0.32999999999999996,0.08097067370350823,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
8,0.255,0.08353517223301811,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
11,0.25583333333333336,0.10912849205307373,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
12,0.23916666666666667,0.08188957673463564,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
15,0.20416666666666666,0.06859199013814303,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
16,0.26749999999999996,0.10492556885716656,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,16,体重减轻,0,0,79,20
3,0.1775,0.05396758286230725,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
4,0.2525,0.03860861302870124,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
7,0.2791666666666667,0.07083333333333333,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
8,0.32916666666666666,0.06366961162473385,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
11,0.21416666666666667,0.07505322185696701,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
12,0.27749999999999997,0.08229140295316394,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
15,0.29166666666666663,0.09009061796016521,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
16,0.32916666666666666,0.06666666666666667,5,HAMD-17,PDCH标签99人,Qwen3.7-Max,思考,17,自知力,0,0,79,20
3,0.7966666666666666,0.08301397138099373,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
4,0.7316666666666667,0.06493319216274866,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
7,0.7316666666666667,0.10230503137404555,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
8,0.7308333333333333,0.10372071206423099,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
11,0.7216666666666667,0.08953390109028224,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
12,0.7575000000000001,0.06943972206165576,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
15,0.6950000000000001,0.10815209198161632,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
16,0.7474999999999999,0.07860104961131245,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,1,抑郁情绪,0,1,79,20
3,0.5333333333333333,0.06802011548881044,5,HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,0,1,79,20
