scale,cohort,model,thinking_mode,item_id,item_name,method,comparison,condition_id,condition_full_name,baseline_condition_id,baseline_condition_full_name,n_common,rho_condition,rho_baseline,delta_rho,delta_ci_low,delta_ci_high,paired_p_value,estimability,fdr_family,q_value_fdr,significant_fdr_05
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.24316354804872972,0.08572384650508623,0.1574397015436435,-0.018019529793539327,0.3670399793909689,0.08959104089591041,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.28134902410580376,0.2495683728195138,0.03178065128628996,-0.09962227235585584,0.16862408257196349,0.6463353664633537,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9078655352855519,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,0.4680149767188863,0.2519161742656514,0.21609880245323493,0.014135294384043545,0.45298687631669526,0.06729327067293271,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.3480297254001755,0.2932512190604008,0.05477850633977471,-0.15740078488192283,0.2912184790190363,0.6214378562143785,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9064861806502277,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,2,有罪感,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.5214114891667616,0.4559415600562549,0.0654699291105067,-0.1597989292150953,0.2994170474012165,0.5816418358164184,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9029366294139817,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.5027899217129882,0.5292334652533092,-0.02644354354032097,-0.10481387392337288,0.03255368844470045,0.6594340565943405,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9078655352855519,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.36391910087663804,0.4002476656218875,-0.03632856474524948,-0.12306855674455208,0.022032546248866223,0.3828617138286171,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.45547800211257694,0.4760768998393525,-0.020598897726775534,-0.20391704483232484,0.1699341843670054,0.8335166483351665,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9490984863777774,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.40814120701201373,0.43672778539441715,-0.028586578382403416,-0.0853335870853765,0.009801241868195485,0.3575642435756424,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,0.24686300425315738,0.25712182257122873,-0.01025881831807135,-0.1935912344528431,0.1751032597285248,0.9189081091890811,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9676996902079704,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.42581812634894917,0.39871321536054144,0.027104910988407727,-0.11298936958147152,0.1941832737870139,0.7201279872012799,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.931469896488612,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,3,自杀,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.2549065220898538,0.3166812333125396,-0.061774711222685796,-0.17605163405595756,0.0012847218528172655,0.17648235176482352,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.13099857891601605,0.11112817174085977,0.01987040717515627,-0.013159727296812628,0.07890827144555246,0.5209479052094791,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8633247786332479,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.3527675795401388,0.366601892342456,-0.013834312802317172,-0.15122160650810262,0.11000506740566635,0.8247175282471753,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9490984863777774,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.4362706153061006,0.47864770395232265,-0.04237708864622203,-0.1413770115736826,0.0024481410956888393,0.2813718628137186,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7786802715077329,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.43966409919515564,0.4000481319074815,0.039615967287674136,-0.016230518334816285,0.10281315737239,0.22947705229477053,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,0.39470833121646504,0.36415621672835186,0.03055211448811318,-0.00025704672307263614,0.0999574531041667,0.31986801319868013,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.29627367888526207,0.23742730814704266,0.05884637073821941,-0.02459677141047505,0.15921908169248297,0.21387861213878612,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,4,入睡困难,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.3911950720609089,0.332144330441428,0.05905074161948093,0.0,0.14522293674817646,0.11738826117388261,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.12734466448158824,0.23197751489724494,-0.1046328504156567,-0.2860774016066693,0.024810428927975057,0.3397660233976602,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.2526160453755704,0.29812686739608063,-0.04551082202051021,-0.235891488787521,0.14801195149092836,0.6895310468953104,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9219572424779994,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.2795098444275118,0.258885331573172,0.020624512854339805,-0.16335750586152673,0.19443461265909157,0.8105189481051894,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9490984863777774,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.23072260880646053,0.2699824361989286,-0.039259827392468055,-0.14537146012155766,0.052623753191863805,0.40785921407859216,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,-0.12151137857196138,0.06457127393418931,-0.1860826525061507,-0.38415868647125806,-0.021768167220022158,0.060193980601939805,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.2608354209342748,0.36314969698415694,-0.10231427604988214,-0.26718245885097314,0.015600101569444977,0.22507749225077492,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,5,睡眠不深,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.2019170589040419,0.28460761272209617,-0.08269055381805426,-0.2740793691742249,0.09974106158109347,0.388961103889611,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.2703277436655325,0.3800945390842442,-0.10976679541871165,-0.305379668546547,-0.0005688395319759693,0.0852914708529147,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.24848977527974933,0.3115506217719348,-0.06306084649218549,-0.25626994085663013,0.1048732625706985,0.5183481651834817,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8633247786332479,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.1946034446742524,0.440749946085475,-0.24614650141122263,-0.5574879382817344,0.030836513668259725,0.12038796120387961,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.31578428951222176,0.47101718062134557,-0.1552328911091238,-0.3321436008444018,-0.021666565726959776,0.034396560343965606,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,0.14857958488175613,0.31355660561991544,-0.1649770207381593,-0.36133518322360836,-0.014791172774281547,0.0680931906809319,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.35442025600407073,0.4526676663490714,-0.09824741034500067,-0.2701216254936921,0.0011496290515310861,0.1366863313668633,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,6,早醒,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.18609321142204785,0.37178682509964417,-0.18569361367759632,-0.4343458991652593,0.004348422829580291,0.0746925307469253,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.688069577720595,0.6920592097023645,-0.0039896319817694925,-0.1291382975649022,0.11160776216734743,0.9492050794920508,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9735667458895136,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.6677030077754378,0.7456302727207009,-0.07792726494526314,-0.2695852729663003,0.08113581834536604,0.3932606739326067,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.6337553482290386,0.6417483804111456,-0.007993032182107007,-0.15076426520999564,0.13164553248497857,0.9144085591440856,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9676996902079704,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.7170952232233011,0.7176344720004383,-0.0005392487771371801,-0.10754194864040932,0.10052106140676537,0.9931006899310069,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,0.679867500314531,0.7051644351782355,-0.025296934863704434,-0.1436483018967603,0.08938513080732431,0.6732326767323268,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9103941878539419,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.7213546219904403,0.6929424032360666,0.02841221875437372,-0.11907189234100246,0.17197826923382403,0.7105289471052895,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.931469896488612,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,7,工作和活动,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.3972958335614783,0.6707375499390552,-0.2734417163775769,-0.5376722022541134,-0.07369485973206708,0.013098690130986902,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.5868891655366789,0.3239483751974594,0.2629407903392195,-0.007861805387697023,0.5410430325645569,0.06109389061093891,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.4877441227897486,0.367545401650098,0.12019872113965058,-0.05254079841568809,0.32118473637603734,0.23297670232976703,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.43248227460415717,0.29686391123651346,0.1356183633676437,-0.035904775579785726,0.34057862166802105,0.18368163183681632,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.5372550847727158,0.46808763756746624,0.06916744720524953,-0.025704084446025986,0.1864746039688338,0.19258074192580743,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,0.5529270283615632,0.49890865989524213,0.05401836846632102,-0.06738321695216612,0.21173140312270666,0.43555644435556445,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8227177282271773,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.4547827280605996,0.5004610178207809,-0.04567828976018129,-0.3007684170828485,0.18673181071061054,0.7190280971902809,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.931469896488612,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,8,迟滞,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.5091695233638909,0.48025289034121543,0.028916633022675442,-0.1549655268194246,0.20466161028543114,0.7651234876512348,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9472434199878981,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.2521363165457173,0.23279082621360267,0.019345490332114607,-0.001466971541688717,0.06822304114096396,0.40985901409859016,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.4828979810969824,0.385475704703103,0.0974222763938794,-0.12434550835513043,0.3246173833587781,0.41215878412158785,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.28758868952596284,0.3602542236083588,-0.07266553408239596,-0.4802718206428661,0.3211380248729774,0.7339266073392661,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9338034281678216,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,43,0.3445303376259096,0.41391498583971686,-0.06938464821380724,-0.34928801275614474,0.20319065612822332,0.6323367663233677,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9066033155720573,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,32,0.3364176096021269,0.34970221508640703,-0.013284605484280121,-0.2111742084321502,0.20396605068689802,0.8962103789621038,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9676996902079704,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,35,0.3801454381568397,0.5070664425822011,-0.12692100442536142,-0.3895406777129337,0.110350691291359,0.35106489351064896,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.8040474641060484,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,9,激越,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.49347962102239,0.48580546963652843,0.007674151385861583,-0.1698057267347033,0.18932057314397197,0.9422057794220577,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.9735667458895136,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,36,0.5131102466552465,0.3622203306289508,0.1508899160262957,0.0019449007194597566,0.3574315428800033,0.08759124087591241,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,36,0.6050474563922758,0.3315324607288118,0.27351499566346393,0.045143303245389045,0.5355440055831073,0.036396360363963605,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.6947074523316898,False
HAMD-17,PDCH标签99人,GLM-5.2,思考,10,精神性焦虑,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,34,0.4945432042351985,0.27360032219641495,0.22094288203878354,-0.08066803249988626,0.5720701423654961,0.20277972202779723,正式,HAMD-17|PDCH标签99人|GLM-5.2|思考|Spearman,0.7078340946393166,False
