scale,cohort,model,thinking_mode,condition_id,condition_full_name,scope,structure,task,cleaning,pathway,item_id,item_name,method,n,n_unique_predicted,rho,p_value,ci_low,ci_high,predicted_mean,predicted_zero_rate,predicted_positive_rate,gold_total_mean,estimability
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,3,自杀,Point-biserial,7,2,0.300557314756357,0.5124885995633075,0.07488308644489769,0.9750761808025541,0.42857142857142855,0.8571428571428571,0.14285714285714285,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,4,入睡困难,Point-biserial,7,2,0.4835052454776179,0.27165584315282093,0.39689559525235246,1.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,7,3,0.5266951555551331,0.22452927433962017,-0.25819888974716115,0.9999999999999999,0.7142857142857143,0.42857142857142855,0.5714285714285714,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,7,3,0.6073322476341868,0.14806990318461685,0.2581988897471611,0.9904434667711052,0.42857142857142855,0.7142857142857143,0.2857142857142857,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,7,4,0.5266951555551331,0.22452927433962017,-0.25819888974716115,0.9917790736823155,1.5714285714285714,0.42857142857142855,0.5714285714285714,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,7,2,0.300557314756357,0.5124885995633075,0.0527830008760375,0.7500000000000001,0.2857142857142857,0.8571428571428571,0.14285714285714285,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,7,2,0.30055731475635705,0.5124885995633075,0.04833682445228318,0.7469019511391845,0.14285714285714285,0.8571428571428571,0.14285714285714285,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,7,2,-0.1720774701630196,0.7121779828634681,-0.77272613551704,0.6355323090862519,0.2857142857142857,0.7142857142857143,0.2857142857142857,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,7,4,0.030366612381709374,0.9484718032483017,-0.710152018150041,0.8039679687689187,1.1428571428571428,0.2857142857142857,0.7142857142857143,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,7,3,0.979468184014809,0.00011474362119296868,0.9509329651839316,1.0000000000000002,0.7142857142857143,0.42857142857142855,0.5714285714285714,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,7,2,0.3005573147563571,0.5124885995633074,0.03686664414646661,0.7302967433402215,0.14285714285714285,0.8571428571428571,0.14285714285714285,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,7,1,,,,,0.0,1.0,0.0,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,15,疑病,Point-biserial,7,3,0.030366612381709374,0.9484718032483017,-0.658104495060571,0.7756658162917427,0.8571428571428571,0.2857142857142857,0.7142857142857143,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,16,体重减轻,Point-biserial,7,1,,,,,0.0,1.0,0.0,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,15,15_事件序列_规整_评分_不清洗,事件序列,规整,逐条评分,不清洗,逐条评分,17,自知力,Point-biserial,7,2,-0.3397604427680559,0.45591189106729957,-0.9958692681855791,-0.08873565094161136,0.2857142857142857,0.8571428571428571,0.14285714285714285,8.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Point-biserial,7,2,0.9249427346268527,0.002846070662265462,0.9176868858657496,0.9999999999999997,0.42857142857142855,0.8571428571428571,0.14285714285714285,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,2,有罪感,Point-biserial,7,3,0.41729730739781107,0.351609298391982,-0.6274558051381587,0.9679742608880143,0.5714285714285714,0.5714285714285714,0.42857142857142855,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,3,自杀,Point-biserial,7,2,0.9249427346268527,0.002846070662265462,0.9176868858657498,0.998824030204035,0.42857142857142855,0.8571428571428571,0.14285714285714285,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,4,入睡困难,Point-biserial,7,2,0.9249427346268527,0.002846070662265462,0.9176868858657498,1.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,5,睡眠不深,Point-biserial,7,3,0.4734719449321318,0.2831879956729157,-0.5268044568716332,0.9650462967839429,0.7142857142857143,0.5714285714285714,0.42857142857142855,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,6,早醒,Point-biserial,7,3,0.41729730739781107,0.351609298391982,-0.6454972243679028,0.9720116492851602,0.7142857142857143,0.5714285714285714,0.42857142857142855,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,7,工作和活动,Point-biserial,7,3,0.4814968931513205,0.27394694960380706,-0.1979604788510041,0.9760234032679544,1.4285714285714286,0.42857142857142855,0.5714285714285714,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,8,迟滞,Point-biserial,7,2,0.9249427346268527,0.002846070662265462,0.9176868858657496,0.9989785971157873,0.2857142857142857,0.8571428571428571,0.14285714285714285,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,9,激越,Point-biserial,7,2,0.7252484518059905,0.0651169458593916,0.25819888974716104,0.9968461286620519,0.2857142857142857,0.7142857142857143,0.2857142857142857,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Point-biserial,7,3,0.41729730739781107,0.351609298391982,-0.6068971290344043,0.9679742608880142,0.7142857142857143,0.5714285714285714,0.42857142857142855,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Point-biserial,7,4,0.26670127930958326,0.5631630866991949,0.08873565094161137,0.9999999999999999,1.4285714285714286,0.14285714285714285,0.8571428571428571,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Point-biserial,7,2,0.6700831763022543,0.09955253162724641,0.35355339059327373,1.0,0.8571428571428571,0.5714285714285714,0.42857142857142855,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,13,全身症状,Point-biserial,7,3,0.6700831763022543,0.09955253162724641,0.3999999999999999,0.9990944200601547,0.5714285714285714,0.5714285714285714,0.42857142857142855,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,14,性症状,Point-biserial,7,2,0.9249427346268527,0.002846070662265462,0.9176868858657499,0.9999999999999998,0.2857142857142857,0.8571428571428571,0.14285714285714285,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,15,疑病,Point-biserial,7,3,0.17253638671255647,0.7114333391271552,-0.8427953808926898,0.7777535234814222,0.7142857142857143,0.42857142857142855,0.5714285714285714,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,16,体重减轻,Point-biserial,7,2,0.011348990608918447,0.9807345958958485,-0.35312623906885,0.7500000000000001,0.14285714285714285,0.8571428571428571,0.14285714285714285,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,17,自知力,Point-biserial,7,3,0.5098716388454236,0.24239287633427084,-0.9999999999999999,0.9999999999999997,0.42857142857142855,0.7142857142857143,0.2857142857142857,11.714285714285714,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Point-biserial,13,4,0.5890037078870515,0.03416908650191804,0.2819581033617325,0.8106867489634223,1.0769230769230769,0.38461538461538464,0.6153846153846154,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,2,有罪感,Point-biserial,13,4,0.3878658638829236,0.19034855383609053,0.023684088290636552,0.7010963979995255,1.0,0.3076923076923077,0.6923076923076923,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,3,自杀,Point-biserial,13,3,0.5192654429675503,0.06898336964057251,0.04070735053636732,0.8127437355286976,0.9230769230769231,0.5384615384615384,0.46153846153846156,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,4,入睡困难,Point-biserial,13,3,0.5192654429675503,0.06898336964057251,0.05045940230112162,0.8188225750342999,0.6923076923076923,0.5384615384615384,0.46153846153846156,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Point-biserial,13,3,0.6393940155943718,0.018619707427509243,0.3749102888925766,0.8677316397027008,0.7692307692307693,0.46153846153846156,0.5384615384615384,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,6,早醒,Point-biserial,13,3,0.48273952842982576,0.09474241180686632,-0.1614113904263012,0.8920402692803046,0.46153846153846156,0.6923076923076923,0.3076923076923077,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,7,工作和活动,Point-biserial,13,5,0.569241987281413,0.04230520431673441,0.2626510359248431,0.7822443386765661,1.7692307692307692,0.3076923076923077,0.6923076923076923,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,8,迟滞,Point-biserial,13,3,0.7039792696948132,0.007237038487474484,0.4540465025917809,0.9082683913271112,0.7692307692307693,0.5384615384615384,0.46153846153846156,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,9,激越,Point-biserial,13,3,0.43414205884708523,0.1382654235115103,0.024740484714085728,0.7693737415078227,0.8461538461538461,0.38461538461538464,0.6153846153846154,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Point-biserial,13,3,0.4060034762227725,0.16865596565529348,0.06265163079959785,0.7153162784698746,1.0,0.3076923076923077,0.6923076923076923,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Point-biserial,13,4,0.17847470510013025,0.559639706747359,-0.07363914017003058,0.44318711605706096,1.4615384615384615,0.15384615384615385,0.8461538461538461,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Point-biserial,13,3,0.4714723549332237,0.10385909907190224,-0.0035040863281767575,0.7587026922178001,0.7692307692307693,0.46153846153846156,0.5384615384615384,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,13,全身症状,Point-biserial,13,3,0.5873795996212618,0.03479079604343227,0.3000866462592461,0.8173471714553456,0.9230769230769231,0.3076923076923077,0.6923076923076923,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,14,性症状,Point-biserial,13,3,0.6871871036286983,0.009454854701242186,0.43016950290852624,0.9069189485820444,0.8461538461538461,0.5384615384615384,0.46153846153846156,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,15,疑病,Point-biserial,13,3,0.06138884176564258,0.842087414522225,-0.4951374259546678,0.45533738565113296,0.9230769230769231,0.3076923076923077,0.6923076923076923,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,16,体重减轻,Point-biserial,13,3,0.14825150823514993,0.6288438006950542,-0.31932027509629346,0.6913644920432709,0.3076923076923077,0.7692307692307693,0.23076923076923078,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,17,自知力,Point-biserial,13,3,0.5810620848593611,0.037287716448715175,0.02076388429823961,0.8844170565469989,0.46153846153846156,0.6153846153846154,0.38461538461538464,14.846153846153847,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Point-biserial,17,4,0.5167399344333371,0.03367926443853894,0.2126521021677337,0.7571868764500397,1.2352941176470589,0.23529411764705882,0.7647058823529411,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,2,有罪感,Point-biserial,17,3,0.33801662371176644,0.18451374804317924,0.020775793452040336,0.5937741503889632,0.9411764705882353,0.29411764705882354,0.7058823529411765,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,3,自杀,Point-biserial,17,4,0.49653270342473516,0.04261771931757864,0.106912178845429,0.7483596798077037,1.2941176470588236,0.47058823529411764,0.5294117647058824,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,4,入睡困难,Point-biserial,17,3,0.4934193115452603,0.044140526271459014,-0.00020459868249019932,0.7992525115192952,0.47058823529411764,0.6470588235294118,0.35294117647058826,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,5,睡眠不深,Point-biserial,17,3,0.43525168057530467,0.08077972256553934,0.026927302710097252,0.7126284113893181,0.9411764705882353,0.4117647058823529,0.5882352941176471,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,6,早醒,Point-biserial,17,3,0.49341931154526036,0.044140526271459014,-0.039577828929551105,0.8125754776419691,0.5294117647058824,0.6470588235294118,0.35294117647058826,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,7,工作和活动,Point-biserial,17,5,0.5238802119521986,0.03089107937926871,0.23848204905017828,0.7305534125615751,1.6470588235294117,0.29411764705882354,0.7058823529411765,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,8,迟滞,Point-biserial,17,3,0.6258851685792173,0.007197365692873268,0.3065786525932577,0.8532266653871817,0.5294117647058824,0.5882352941176471,0.4117647058823529,14.764705882352942,不可估计
HAMD-17,PDCH共同24人验证,GLM-5.2,思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,9,激越,Point-biserial,17,3,0.5238802119521987,0.03089107937926871,0.2267445922364009,0.7428085684990342,0.9411764705882353,0.29411764705882354,0.7058823529411765,14.764705882352942,不可估计
