对比类型,处理因素,量表,队列,模型,思考模式,条目编号,条目名称,参照条件编号,参照刺激条件,目标条件编号,目标刺激条件,共同被试数N,共同被试普通总分一致,共同被试校正总分一致,普通参照相关,普通目标相关,普通相关变化（目标－参照）,普通变化95%CI下限,普通变化95%CI上限,普通置换P值,校正参照相关,校正目标相关,校正相关变化（目标－参照）,校正变化95%CI下限,校正变化95%CI上限,校正置换P值,可估计性代码,可估计性,普通FDR校正q值,校正FDR校正q值,校正差异结论
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,迟滞,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.7140317626453581,0.6415721169213777,-0.07245964572398034,-0.2800480553246838,0.11261323711268491,0.4452773613193403,0.6645532110842073,0.593786041319144,-0.07076716976506325,-0.2707337589613553,0.1307858619259617,0.48575712143928035,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,迟滞,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.7140317626453581,0.4731274110291786,-0.24090435161617946,-0.5626857694725191,-0.002544369027545514,0.08245877061469266,0.6645532110842073,0.4284058169171342,-0.2361473941670731,-0.5120846272554904,-0.006757764970796724,0.029985007496251874,exploratory_only,探索性,0.8177161419290355,0.5947026486756621,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,8,迟滞,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.7140317626453581,0.6379463541874311,-0.076085408457927,-0.2783274847420984,0.09586277210615188,0.5322338830584707,0.6645532110842073,0.5865027463750361,-0.07805046470917121,-0.2887130736533663,0.09531019427879503,0.38780609695152424,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,9,激越,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.39063162971579013,0.5647163833638759,0.17408475364808573,0.0,0.416395615532153,0.0004997501249375312,0.38327170943399036,0.5560592117443062,0.1727875023103158,0.0,0.3800170582256972,0.24987506246876562,exploratory_only,探索性,0.006607807207507357,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,9,激越,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.39063162971579013,0.36463133082291527,-0.026000298892874862,-0.4591319475643385,0.35667827209924896,0.8775612193903048,0.38327170943399036,0.317591169581393,-0.06568053985259736,-0.475662908306125,0.3337021291290582,0.7316341829085458,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,9,激越,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.39063162971579013,0.46984204904106763,0.0792104193252775,-0.08405226900805582,0.26007222488502824,0.25837081459270367,0.38327170943399036,0.4450766212447578,0.061804911810767416,-0.11037765714527611,0.28022492802565074,0.44177911044477763,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,9,激越,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.39063162971579013,0.3355317330712526,-0.055099896644537516,-0.2851455740454862,0.21992529587952414,0.7341329335332334,0.38327170943399036,0.339542002734898,-0.043729706699092374,-0.30349559851926194,0.2197756909655667,0.8620689655172413,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,9,激越,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.39063162971579013,0.556839897437398,0.1662082677216079,-0.0610475292250466,0.43831274405059634,0.2288855572213893,0.38327170943399036,0.5888560606870957,0.20558435125310537,-0.03031210726909026,0.48102113157527526,0.18040979510244878,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,9,激越,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.39063162971579013,0.560948213199011,0.17031658348322087,-0.30221507340498915,0.6031302210995515,0.5052473763118441,0.38327170943399036,0.5799584137612823,0.19668670432729196,-0.16198680694631512,0.627835437658721,0.4357821089455272,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,9,激越,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.39063162971579013,0.674497750597973,0.2838661208821829,0.028307822995891088,0.6348254964566695,0.028985507246376812,0.38327170943399036,0.6702107769842632,0.2869390675502729,0.041154804501326185,0.6364824340540468,0.0004997501249375312,exploratory_only,探索性,0.3449275362318841,0.011894052973513243,目标条件校正相关显著更强
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,10,精神性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.6600665852895982,0.6865871456809031,0.026520560391304904,-0.0777749579784734,0.12800863406994953,0.6206896551724138,0.611016804379221,0.6313427136053765,0.020325909226155514,-0.09641727174059475,0.12928063142933824,0.7531234382808596,exploratory_only,探索性,0.9643216366500295,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,10,精神性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.6600665852895982,0.706746561060631,0.04667997577103289,-0.24425515663611994,0.33873789120909176,0.750624687656172,0.611016804379221,0.6555871635376475,0.04457035915842644,-0.2640759274941877,0.32130214303301774,0.7876061969015492,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,10,精神性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.6600665852895982,0.7637222115766078,0.10365562628700964,-0.06618967679712758,0.3349550900847658,0.2843578210894553,0.611016804379221,0.7303775077010479,0.11936070332182691,-0.04381457587622011,0.3921478417440153,0.2768615692153923,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,10,精神性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.6600665852895982,0.699811684486202,0.03974509919660385,0.0,0.11772297487976256,0.0004997501249375312,0.611016804379221,0.6440405264769237,0.03302372209770266,-0.0026762876544116653,0.10621123892750954,0.0004997501249375312,exploratory_only,探索性,0.006607807207507357,0.011894052973513243,目标条件校正相关显著更强
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,10,精神性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.6600665852895982,0.7395756195213402,0.07950903423174205,0.0,0.22160139010823648,0.2608695652173913,0.611016804379221,0.7038183256028281,0.09280152122360708,-2.0014664560180586e-05,0.2530257276941557,0.0004997501249375312,exploratory_only,探索性,0.9242000621310966,0.011894052973513243,目标条件校正相关显著更强
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,10,精神性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.6600665852895982,0.5914622292528752,-0.06860435603672299,-0.24364403889510483,0.050207059773351145,0.4452773613193403,0.611016804379221,0.524577174778042,-0.08643962960117901,-0.27572520110637105,0.05400286374584781,0.31634182908545727,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,10,精神性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.6600665852895982,0.6789685067921396,0.01890192150254144,-0.16750657374319908,0.15911309260053277,0.8545727136431784,0.611016804379221,0.6188634012647917,0.007846596885570656,-0.19653908322944025,0.16522910027294543,0.9265367316341829,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,11,躯体性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.6604939493481464,0.7574523267066118,0.09695837735846535,-0.007487041002630861,0.26865946259631157,0.25687156421789104,0.60363396361039,0.6580482871544395,0.054414323544049514,-0.10960037493360544,0.2076051470109154,0.5032483758120939,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,11,躯体性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.6604939493481464,0.5663781320761186,-0.09411581727202778,-0.3376436557056782,0.09521294424588646,0.37031484257871067,0.60363396361039,0.4135137696621532,-0.19012019394823682,-0.4465248000319553,0.019037087115173813,0.11594202898550725,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,11,躯体性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.6604939493481464,0.7343506341266377,0.07385668477849128,-0.09168829562213117,0.21481876653441012,0.553223388305847,0.60363396361039,0.629669422643796,0.026035459033405983,-0.15264693482306518,0.2482348118806537,0.8445777111444278,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,11,躯体性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.6604939493481464,0.7349000683565913,0.07440611900844485,-0.03647257083430013,0.23827028143314394,0.5172413793103449,0.60363396361039,0.681858962532027,0.07822499892163703,-0.05394203811162647,0.2535184269659782,0.25487256371814093,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,11,躯体性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.6604939493481464,0.7386093900313485,0.07811544068320209,-0.0342710363370392,0.21652256479015827,0.3803098450774613,0.60363396361039,0.6347802674701484,0.031146303859758362,-0.14868521828010742,0.2252475654195505,0.7521239380309845,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,11,躯体性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.6604939493481464,0.5535499365121318,-0.10694401283601462,-0.33297928305893565,0.09739337445080917,0.32083958020989506,0.60363396361039,0.4320702814073846,-0.17156368220300539,-0.4213117790380993,0.03553233598857116,0.14492753623188406,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,11,躯体性焦虑,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.6604939493481464,0.6782403658971172,0.0177464165489708,-0.18217307514729775,0.2328675775272147,0.8830584707646177,0.60363396361039,0.571843836922779,-0.03179012668761105,-0.24352220686088752,0.15031660282853368,0.800599700149925,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.29441042155011476,0.2684423411442234,-0.02596808040589138,-0.13649097501692342,0.027170613907386093,0.0004997501249375312,0.25096634172642107,0.17627507503849935,-0.07469126668792173,-0.23790963483177774,0.0,1.0,exploratory_only,探索性,0.006607807207507357,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.29441042155011476,0.33012399100180095,0.03571356945168619,-0.2800084194990181,0.35676790678796616,0.8785607196401799,0.25096634172642107,0.2833048115635329,0.032338469837111805,-0.32803448372103033,0.37443413225822825,0.8565717141429285,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.29441042155011476,0.21056363940030548,-0.08384678214980928,-0.33483513638880347,0.18413228179517463,0.5177411294352824,0.25096634172642107,0.11333382756380271,-0.13763251416261835,-0.4172482428379093,0.13761809069725772,0.39430284857571213,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.29441042155011476,0.17062247297424823,-0.12378794857586653,-0.48169615098823954,0.18302985877666972,0.5747126436781609,0.25096634172642107,0.09191242873327518,-0.1590539129931459,-0.5199555948899803,0.19105817228875424,0.4482758620689655,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.29441042155011476,0.31847786542490925,0.02406744387479448,-0.3985314261146378,0.3892431430521523,0.8705647176411794,0.25096634172642107,0.19134770076836047,-0.059618640958060604,-0.4262663379175544,0.3285813050283846,0.775112443778111,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.29441042155011476,0.4422237830147084,0.14781336146459362,-0.10616551952506169,0.4572349048837426,0.2913543228385807,0.25096634172642107,0.31668044477163654,0.06571410304521547,-0.2149263169570293,0.4033732763341305,0.6206896551724138,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.29441042155011476,0.41242241326115703,0.11801199171104226,-0.1422043579045903,0.4207054700524844,0.40229885057471265,0.25096634172642107,0.2883794494325332,0.037413107706112114,-0.2229847026375233,0.3534888889432253,0.8095952023988006,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.5112169365188771,0.6191913468247807,0.1079744103059036,0.0,0.31271392211341026,0.5257371314342829,0.36896563383357056,0.4811157147743242,0.11215008094075363,-0.004522386646287082,0.33194268291353185,0.5322338830584707,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,GLM-5.2,不思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.5112169365188771,0.6613126068340124,0.15009567031513527,-0.15764993859854598,0.4551099343597709,0.3288355822088955,0.36896563383357056,0.5497340316178031,0.18076839778423254,-0.14226588876804316,0.5037543296578031,0.23638180909545228,exploratory_only,探索性,0.9242000621310966,1.0,差异未达FDR显著
